txn_id,date,amount,currency,description,matched_counterparty,counterparty_id,match_tier,counterparty_default_coa
103562,2025-04-15,-267.03,AUD,OPENAI *CHATGPT SUBSCR OPENAI.COM CA US Card xx9039 USD 165.00 Value Date: 13/04/2025,OPENAI (ChatGPT Subscription),301,L1/L2,6701
103563,2025-04-15,-9.35,AUD,International Transaction Fee Value Date: 13/04/2025,,,none,
103564,2025-04-15,-10.75,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 11/04/2025,Didi Mobility,385,L1/L2,6400
103565,2025-04-15,-59.99,AUD,Intuit Quickbooks Sydney AU Card xx9039 Value Date: 10/04/2025,Intuit Quickbooks Sydney AU,302,L1/L2,6701
103566,2025-04-15,77593.60,AUD,DRIVE LAH VENTURES HOLDING PTE. LTD /ROC/EBOTT50414249967 REF 2025041500009422 Fee AUD 10.00000 USD 50000.00000 Rate:0.6,,,none,
103567,2025-04-15,-45000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103568,2025-04-15,20.00,AUD,Direct Credit 507141 DrivematePayout Drivemate_S7ttqK7N,,,none,
103569,2025-04-15,426.06,AUD,Direct Credit 507141 DrivematePayout Drivemate_S7u5jCAJ,,,none,
103570,2025-04-15,29.40,AUD,Direct Credit 507141 DrivematePayout Drivemate_S7tucQq5,,,none,
103571,2025-04-15,178.63,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.3.31.8 15 Apr Direct Credit 158824 DrivematePayo DrivematePayo-VaLk,,,none,
103572,2025-04-15,-15.00,AUD,Overdraw Fee For exceeding available funds on 14 Apr,,,none,
103573,2025-04-16,-37.00,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/04/2025,,,none,
103574,2025-04-16,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/04/2025,,,none,
103575,2025-04-16,-11.99,AUD,EDREAMS PRIME M SYDNEY AU Card xx9039 Value Date: 14/04/2025,EDREAMS,309,L1/L2,6400
103576,2025-04-16,-11.37,AUD,UBER *TRIP HELP.UBER.COM Sydney AU Card xx9039 Value Date: 14/04/2025,UBER *TRIP,329,L1/L2,6400
103577,2025-04-16,-78.73,AUD,BRILHAR CAR WASH MAS MASCOT AU Card xx9039 Value Date: 14/04/2025,,,none,
103578,2025-04-16,-56.64,AUD,RIGHTWORKS WWW.RIGHTWORK NH US Card xx9039 USD 35.00 Value Date: 13/04/2025,RIGHTWORKS,307,L1/L2,6701
103579,2025-04-16,-1.98,AUD,International Transaction Fee Value Date: 13/04/2025,,,none,
103580,2025-04-16,-18000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103581,2025-04-17,-5.22,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 15/04/2025,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
103582,2025-04-17,-5.22,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 16/04/2025,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
103583,2025-04-17,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,,,none,
103584,2025-04-17,-23.04,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,,,none,
103585,2025-04-17,-0.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,,,none,
103586,2025-04-17,-15.53,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,,,none,
103587,2025-04-17,-39.00,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,,,none,
103588,2025-04-17,-30.91,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,,,none,
103589,2025-04-17,-7.17,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,,,none,
103590,2025-04-17,-43.05,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.4.41.8 17 Apr DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,,,none,
103591,2025-04-17,-48.15,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,,,none,
103592,2025-04-18,-7.17,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103593,2025-04-18,-0.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103594,2025-04-18,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103595,2025-04-18,-27.65,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103596,2025-04-18,-27.65,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103597,2025-04-18,-57.44,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103598,2025-04-18,-5.12,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103599,2025-04-18,-267.52,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103600,2025-04-18,-27.65,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103601,2025-04-18,-0.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,,,none,
103602,2025-04-18,-15.39,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 16/04/2025,Didi Mobility,385,L1/L2,6400
103603,2025-04-18,-11.82,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 16/04/2025,Didi Mobility,385,L1/L2,6400
103604,2025-04-18,-31.68,AUD,OPENAI *CHATGPT SUBSCR OPENAI.COM CA US Card xx9039 USD 20.00 Value Date: 16/04/2025,OPENAI (ChatGPT Subscription),301,L1/L2,6701
103605,2025-04-18,-1.11,AUD,International Transaction Fee Value Date: 16/04/2025,,,none,
103606,2025-04-18,130.00,AUD,Fast Transfer From Kyesha Randall Kyesha Randall Drivemate debt Kyesha Randall Drivemate debt,,,none,
103607,2025-04-19,-47.19,AUD,DRIVE MATE Value Date: 20/04/2025,,,none,
103608,2025-04-21,-46.16,AUD,DRIVE MATE,FIN-NOR HOLDINGS,328,L1/L2,2410
103609,2025-04-21,91705.07,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.4.41.8 22 Apr DRIVE LAH VENTURES HOLDING PTE. LTD /ROC/EBOTT50421286430 REF ,,,none,
103610,2025-04-22,-50000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103611,2025-04-22,-32000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103612,2025-04-23,-10.44,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 18/04/2025,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
103613,2025-04-23,-86.95,AUD,EASTLINK RINGWOOD AU Card xx9039 Value Date: 17/04/2025,EastLink,527,L1/L2,5020
103614,2025-04-23,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/04/2025,,,none,
103615,2025-04-23,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/04/2025,,,none,
103616,2025-04-23,-46.16,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/04/2025,,,none,
103617,2025-04-23,-89.13,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/04/2025,,,none,
103618,2025-04-23,-1.00,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/04/2025,,,none,
103619,2025-04-23,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/04/2025,,,none,
103620,2025-04-23,-29.70,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/04/2025,,,none,
103621,2025-04-23,-399.00,AUD,ANGEL INVESTMENT TWICKENHAM GB Card xx9039 AUD 399.00 Value Date: 19/04/2025,ANGEL INVESTMENT TWICKENHAM,306,L1/L2,6700
103622,2025-04-23,-311.85,AUD,IWG AUSTRALIA BUSINESS CE SYDNEY AU Card xx9039 Value Date: 17/04/2025,IWG AUSTRALIA,551,L1/L2,6300
103623,2025-04-23,-311.85,AUD,IWG AUSTRALIA BUSINESS CE SYDNEY AU Card xx9039 Value Date: 17/04/2025,IWG AUSTRALIA,551,L1/L2,6300
103624,2025-04-23,-1.32,AUD,IWG AUSTRALIA BUSINESS CE SYDNEY AU Card xx9039 Value Date: 17/04/2025,IWG AUSTRALIA,551,L1/L2,6300
103625,2025-04-23,-11.74,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 17/04/2025,Didi Mobility,385,L1/L2,6400
103626,2025-04-23,-10.88,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 17/04/2025,Didi Mobility,385,L1/L2,6400
103627,2025-04-23,-18.94,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.5.51.8 23 Apr DiDiMobility Sydney AU Card xx9039 Value Date: 17/04/2025,Didi Mobility,385,L1/L2,6400
103628,2025-04-23,-0.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103629,2025-04-23,-0.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103630,2025-04-23,-46.37,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103631,2025-04-23,-4.61,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103632,2025-04-23,-27.65,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103633,2025-04-23,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103634,2025-04-23,-64.35,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103635,2025-04-23,-0.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103636,2025-04-23,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103637,2025-04-23,-59.95,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,,,none,
103638,2025-04-23,-11.32,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 17/04/2025,Didi Mobility,385,L1/L2,6400
103639,2025-04-23,-15000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103640,2025-04-23,130.00,AUD,Fast Transfer From Kyesha Randall Kyesha Randall Drivemate debt Kyesha Randall Drivemate debt,,,none,
103641,2025-04-25,-16.12,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 23/04/2025,Didi Mobility,385,L1/L2,6400
103642,2025-04-25,-87.76,AUD,MICROSOFT#G088471445 MSBILL.INFO SG Card xx9039 USD 55.85 Value Date: 22/04/2025,MICROSOFT,337,L1/L2,6701
103643,2025-04-25,-3.07,AUD,International Transaction Fee Value Date: 22/04/2025,,,none,
103644,2025-04-28,61396.20,AUD,DRIVE LAH VENTURES HOLDING PTE. LTD /ROC/EBOTT50424322020 REF 2025042800020390 Fee AUD 10.00000 USD 40000.00000 Rate:0.6,,,none,
103645,2025-04-28,-50000.00,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.5.51.8 28 Apr Transfer To Wise Australia Pty Ltd PayID Email from CommBank A,,,none,
103646,2025-04-29,-11.18,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 26/04/2025,Didi Mobility,385,L1/L2,6400
103647,2025-04-29,-0.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/04/2025,,,none,
103648,2025-04-29,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/04/2025,,,none,
103649,2025-04-29,-11.43,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/04/2025,,,none,
103650,2025-04-29,-0.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 24/04/2025,,,none,
103651,2025-04-29,-11.22,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 24/04/2025,Didi Mobility,385,L1/L2,6400
103652,2025-04-30,55.97,AUD,Direct Credit 012721 ATO ATO008000021203253,ATO direct,38,L1/L2,
103653,2025-04-30,-215.57,AUD,"NOTION LABS, INC. NOTION.SO CA US Card xx9039 USD 137.34 Value Date: 28/04/2025",NOTION LABS,312,L1/L2,6701
103654,2025-04-30,-7.54,AUD,International Transaction Fee Value Date: 28/04/2025,,,none,
103655,2025-04-30,130.00,AUD,Fast Transfer From Kyesha Randall Kyesha Randall Drive Mate debt Kyesha Randall Drive Mate debt,,,none,
103656,2025-04-30,-8.87,AUD,01 MayTRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 30/04/2025,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
103657,2025-04-30,-0.04,AUD,01 MayDebit Excess Interest,,,none,
103658,2025-04-30,-35.00,AUD,01 MayDRIVE MATE,,,none,
103659,2025-04-30,15000.00,AUD,01 MayDirect Credit 158824 DRIVEMATE DRIVEMATE-bupFlUng,,,none,
103660,2025-04-30,-21333.40,AUD,01 MayTAX OFFICE PAYMENTS CommBank app BPAY 7 004006359065333221 Super Q125,,,none,
103661,2025-04-30,-11300.00,AUD,01 MayTransfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103662,2025-04-30,-10.44,AUD,02 MayTRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 01/05/2025,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
103663,2025-04-30,-19.45,AUD,02 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 30/04/2025,,,none,
103664,2025-04-30,-11.23,AUD,02 MayDiDiMobility Sydney AU Card xx9039 Value Date: 30/04/2025,Didi Mobility,385,L1/L2,6400
103665,2025-04-30,-12.52,AUD,02 MayOMNITAS.DEV STOCKHOLM SE Card xx9039 USD 7.98 Value Date: 30/04/2025,OMNITAS.DEV,314,L1/L2,6701
103666,2025-04-30,-0.44,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.6.61.8 02 MayInternational Transaction Fee Value Date: 30/04/2025,,,none,
103667,2025-04-30,-117.67,AUD,02 MayCIRCLECI.COM CIRCLECI.COM CA US Card xx9039 USD 75.00 Value Date: 30/04/2025,CIRCLECI.COM,315,L1/L2,6701
103668,2025-04-30,-4.12,AUD,02 MayInternational Transaction Fee Value Date: 30/04/2025,,,none,
103669,2025-04-30,5000.00,AUD,02 MayDirect Credit 158824 DRIVEMATE DRIVEMATE-WAaW2Das,,,none,
103670,2025-04-30,-40.00,AUD,03 MayNEWS PTY LIMITED,NEWS PTY LIMITED,318,L1/L2,6100
103671,2025-04-30,-5.22,AUD,03 MayTRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 02/05/2025,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
103672,2025-04-30,-11.22,AUD,03 MayDiDiMobility Sydney AU Card xx9039 Value Date: 01/05/2025,Didi Mobility,385,L1/L2,6400
103673,2025-04-30,8000.00,AUD,04 MayFast Transfer From VERNIKA SINGHAL Loan for salaries,Vernika,637,L1/L2,6000
103674,2025-04-30,-2580.60,AUD,04 MayTransfer To Christopher Scott Acosta NetBank Salary,Christopher Scott Acosta,728,L1/L2,
103675,2025-04-30,-4083.80,AUD,05 MayTransfer To Rimsha Khan NetBank Salary,Rimsha Khan,174,L1/L2,
103676,2025-04-30,-3514.60,AUD,05 MayTransfer To Anas Ashfaq NetBank Salary,Anas Ashfaq,212,L1/L2,5062
103677,2025-04-30,-3.65,AUD,06 MayTRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 03/05/2025,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
103678,2025-04-30,-12.20,AUD,06 MayDiDiMobility Sydney AU Card xx9039 Value Date: 03/05/2025,Didi Mobility,385,L1/L2,6400
103679,2025-04-30,-14.19,AUD,06 MayDiDiMobility Sydney AU Card xx9039 Value Date: 03/05/2025,Didi Mobility,385,L1/L2,6400
103680,2025-04-30,-687.44,AUD,06 MayVIRGIN AUSTRALIA BRISBANE AU Card xx9039 Value Date: 01/05/2025,Virgin Australia,466,L1/L2,6400
103681,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103682,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103683,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103684,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103685,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103686,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103687,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103688,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103689,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103690,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103691,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103692,2025-04-30,-1.00,AUD,06 MayDRIVE MATE,,,none,
103693,2025-04-30,-45.00,AUD,07 MayIntuit Quickbooks Sydney AU Card xx9039 Value Date: 04/05/2025,Intuit Quickbooks Sydney AU,302,L1/L2,6701
103694,2025-04-30,-34.50,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.6.61.8 07 MayCLAUDE.AI SUBSCRIPTION ANTHROPIC.COM CA Card xx9039 USD 22.00 V,ANTHROPIC,335,L1/L2,6701
103695,2025-04-30,-1.21,AUD,07 MayInternational Transaction Fee Value Date: 04/05/2025,,,none,
103696,2025-04-30,-70.00,AUD,07 MayDRIVE MATE,,,none,
103697,2025-04-30,110.60,AUD,07 MayDirect Credit 158824 DrivematePayo DrivematePayo-Mfvu,,,none,
103698,2025-04-30,2179.00,AUD,07 MayTransfer from CommBank app Additional paid,,,none,
103699,2025-04-30,-62.77,AUD,08 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 06/05/2025,,,none,
103700,2025-04-30,-19.45,AUD,08 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 06/05/2025,,,none,
103701,2025-04-30,-11.22,AUD,08 MayDiDiMobility Sydney AU Card xx9039 Value Date: 06/05/2025,Didi Mobility,385,L1/L2,6400
103702,2025-04-30,-31.16,AUD,"08 MayCURSOR, AI POWERED IDE CURSOR.COM NY US Card xx9039 USD 20.00 Value Date: 06/05/2025",CURSOR (AI Powered IDE),300,L1/L2,6701
103703,2025-04-30,-1.09,AUD,08 MayInternational Transaction Fee Value Date: 06/05/2025,,,none,
103704,2025-04-30,61002.81,AUD,08 MayDRIVE LAH VENTURES HOLDING PTE. LTD /ROC/EBOTT50507403037 REF 2025050700045200 Fee AUD 10.00000 USD 40000.00000 Ra,Drive Accident Solutions,66,L3,5032
103705,2025-04-30,-50000.00,AUD,08 MayTransfer To Wise Australia Pty Ltd PayID Email from CommBank App Misc,,,none,
103706,2025-04-30,380.75,AUD,08 MayDirect Credit 507141 DrivematePayout Drivemate_SGaWLnFo,,,none,
103707,2025-04-30,2532.56,AUD,08 MayDirect Credit 507141 DrivematePayout Drivemate_SGaWDZSF,,,none,
103708,2025-04-30,716.02,AUD,08 MayDirect Credit 507141 DrivematePayout Drivemate_SGaVJ4ie,,,none,
103709,2025-04-30,4264.65,AUD,08 MayDirect Credit 158824 DrivematePayo DrivematePayo-50hQ,,,none,
103710,2025-04-30,63288.00,AUD,09 MayDirect Credit 012721 ATO ATO19640421496I002,ATO direct,38,L1/L2,
103711,2025-04-30,-19.45,AUD,09 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 07/05/2025,,,none,
103712,2025-04-30,-7.85,AUD,09 MayDiDiMobility Sydney AU Card xx9039 Value Date: 07/05/2025,Didi Mobility,385,L1/L2,6400
103713,2025-04-30,54.00,AUD,09 MayFast Transfer From ANGELICA CANDELO LOZA Add Proteccion Angelica,,,none,
103714,2025-04-30,-25000.00,AUD,09 MayTransfer To Wise Australia Pty Ltd PayID Email from CommBank App Misc,,,none,
103715,2025-04-30,-19.45,AUD,10 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 08/05/2025,,,none,
103716,2025-04-30,-100.00,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.7.71.8 10 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 08/05/2025,,,none,
103717,2025-04-30,-46.83,AUD,10 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 08/05/2025,,,none,
103718,2025-04-30,-19.45,AUD,10 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 08/05/2025,,,none,
103719,2025-04-30,-11.22,AUD,10 MayDiDiMobility Sydney AU Card xx9039 Value Date: 08/05/2025,Didi Mobility,385,L1/L2,6400
103720,2025-04-30,-37.29,AUD,10 MayHEROKU* APR-102850325 WWW.HEROKU.CO CA U Card xx9039 USD 24.00 Value Date: 08/05/2025,Heroku,401,L1/L2,6700
103721,2025-04-30,-1.31,AUD,10 MayInternational Transaction Fee Value Date: 07/05/2025,,,none,
103722,2025-04-30,-1.00,AUD,12 MayDRIVE MATE,,,none,
103723,2025-04-30,-11.76,AUD,13 MayDiDiMobility Sydney AU Card xx9039 Value Date: 10/05/2025,Didi Mobility,385,L1/L2,6400
103724,2025-04-30,-59.99,AUD,13 MayIntuit Quickbooks Sydney AU Card xx9039 Value Date: 11/05/2025,Intuit Quickbooks Sydney AU,302,L1/L2,6701
103725,2025-04-30,-63.53,AUD,13 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 09/05/2025,,,none,
103726,2025-04-30,-27.65,AUD,13 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 09/05/2025,,,none,
103727,2025-04-30,-11.22,AUD,13 MayDiDiMobility Sydney AU Card xx9039 Value Date: 09/05/2025,Didi Mobility,385,L1/L2,6400
103728,2025-04-30,-11.76,AUD,13 MayDiDiMobility Sydney AU Card xx9039 Value Date: 08/05/2025,Didi Mobility,385,L1/L2,6400
103729,2025-04-30,-30000.00,AUD,13 MayTransfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103730,2025-04-30,-2168.24,AUD,13 MayDirect Debit 066429 Linkt Melbourne 184490189-75837720,Linkt Melbourne,310,L1/L2,5020
103731,2025-04-30,-5.22,AUD,14 MayTRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 13/05/2025,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
103732,2025-04-30,-49.70,AUD,14 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/05/2025,,,none,
103733,2025-04-30,-19.45,AUD,14 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/05/2025,,,none,
103734,2025-04-30,-33.29,AUD,14 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/05/2025,,,none,
103735,2025-04-30,-11.22,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.7.71.8 14 MayDiDiMobility Sydney AU Card xx9039 Value Date: 12/05/2025,Didi Mobility,385,L1/L2,6400
103736,2025-04-30,-39.25,AUD,14 MayLOVABLE LOVABLE.DEV DE US Card xx9039 USD 25.00 Value Date: 11/05/2025,LOVABLE,347,L1/L2,6701
103737,2025-04-30,-1.37,AUD,14 MayInternational Transaction Fee Value Date: 11/05/2025,,,none,
103738,2025-04-30,-1.00,AUD,14 MayDRIVE MATE,,,none,
103739,2025-04-30,-24.23,AUD,15 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/05/2025,,,none,
103740,2025-04-30,-30.91,AUD,15 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/05/2025,,,none,
103741,2025-04-30,-11.22,AUD,15 MayDiDiMobility Sydney AU Card xx9039 Value Date: 13/05/2025,Didi Mobility,385,L1/L2,6400
103742,2025-04-30,-55.07,AUD,15 MayRIGHTWORKS WWW.RIGHTWORK NH US Card xx9039 USD 35.00 Value Date: 13/05/2025,RIGHTWORKS,307,L1/L2,6701
103743,2025-04-30,-1.93,AUD,15 MayInternational Transaction Fee Value Date: 13/05/2025,,,none,
103744,2025-04-30,-259.64,AUD,15 MayOPENAI *CHATGPT SUBSCR OPENAI.COM CA US Card xx9039 USD 165.00 Value Date: 13/05/2025,OPENAI (ChatGPT Subscription),301,L1/L2,6701
103745,2025-04-30,-9.09,AUD,15 MayInternational Transaction Fee Value Date: 13/05/2025,,,none,
103746,2025-04-30,-25000.00,AUD,15 MayTransfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103747,2025-04-30,-19.45,AUD,16 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/05/2025,,,none,
103748,2025-04-30,-11.43,AUD,16 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/05/2025,,,none,
103749,2025-04-30,-4.15,AUD,16 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/05/2025,,,none,
103750,2025-04-30,-19.45,AUD,16 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/05/2025,,,none,
103751,2025-04-30,-47.03,AUD,16 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/05/2025,,,none,
103752,2025-04-30,-11.99,AUD,16 MayEDREAMS PRIME M SYDNEY AU Card xx9039 Value Date: 14/05/2025,EDREAMS,309,L1/L2,6400
103753,2025-04-30,-11.22,AUD,16 MayDiDiMobility Sydney AU Card xx9039 Value Date: 14/05/2025,Didi Mobility,385,L1/L2,6400
103754,2025-04-30,-149.52,AUD,16 MayCLAUDE.AI SUBSCRIPTION ANTHROPIC.COM CA Card xx9039 USD 95.08 Value Date: 14/05/2025,ANTHROPIC,335,L1/L2,6701
103755,2025-04-30,-5.23,AUD,73.00.60V O.371D.100S.3R.LS 3030 3R852ZZ 41.8.81.8 16 MayInternational Transaction Fee Value Date: 14/05/2025,,,none,
103756,2025-04-30,-3000.00,AUD,16 MayTransfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103757,2025-04-30,10000.00,AUD,16 MayDirect Credit 158824 DRIVEMATE DRIVEMATE-spWq4y2m,,,none,
103758,2025-04-30,-7000.00,AUD,16 MayTransfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
103759,2025-04-30,-19.45,AUD,17 MayDRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/05/2025,,,none,
103760,2025-04-30,-11.22,AUD,17 MayDiDiMobility Sydney AU Card xx9039 Value Date: 15/05/2025,Didi Mobility,385,L1/L2,6400
103761,2025-04-30,-31.15,AUD,17 MayCURSOR USAGE MID MAY CURSOR.COM NY US Card xx9039 USD 20.00 Value Date: 15/05/2025,CURSOR (AI Powered IDE),300,L1/L2,6701
103762,2025-04-30,-1.09,AUD,17 MayInternational Transaction Fee Value Date: 15/05/2025,,,none,
103763,2025-04-30,259.00,AUD,18 MayFast Transfer From MISS BIANCA DAVITKOVA Payment 55 CAR RENTAL,,,none,
103764,2025-04-30,259.00,AUD,18 MayFast Transfer From MISS BIANCA DAVITKOVA Payment 56 CAR RENTAL,,,none,
103765,2025-04-30,259.00,AUD,18 MayFast Transfer From MISS BIANCA DAVITKOVA Payment 57 CAR RENTAL,,,none,
